ret,vol,sharpe,w_RELIANCE,w_HDFCBANK,w_ICICIBANK,w_INFY,w_TCS,w_AXISBANK,w_BAJFINANCE,w_DRREDDY,w_HINDUNILVR,w_ITC,w_MARUTI,w_ONGC,w_SUNPHARMA,w_WIPRO
0.143722841396406,0.16298714658645383,0.4830003042887114,3.130135527803228e-18,0.03015566112381417,0.2,0.0,0.08430822993240966,0.16141216978906028,0.09775097529343485,0.05734664673396361,0.0,0.07621069317890182,0.08662451708562148,0.2,0.00033345362426625245,0.005857653238527776
0.1446511186848117,0.16362114581905182,0.4868021079188484,0.0,0.03168076282410989,0.2,1.541860939338412e-18,0.08045844142533498,0.16489501612608307,0.09867344909172265,0.05403103555875489,5.902421806246705e-19,0.07756112099943055,0.08828236022980801,0.2,0.0,0.004417813744755968
0.1455793959732633,0.1642724050168937,0.49052301854944264,0.0,0.03322354507404142,0.2,0.0,0.07650289264658355,0.16840238460396234,0.09951701566047845,0.050631510215180336,0.0,0.07892125220990208,0.08994994112875426,0.2,0.0,0.0028514584610976872
0.14650767326167002,0.1649407306157041,0.49416340619695076,9.741750160326087e-18,0.03475942571570408,0.2,1.1444126321821659e-18,0.0725573839612538,0.17192560808555626,0.10034689777378905,0.04723796646412975,5.008386773510964e-19,0.08028533903663823,0.09161198311990235,0.2,9.33702436856458e-19,0.0012753958430265259
0.1474359505501297,0.1656259304740484,0.4977236976974836,0.0,0.036301759411179704,0.19999999999999998,1.4992815266537372e-19,0.06850594364664887,0.17545528808136854,0.10103768765157276,0.04381655177671144,1.1760876769172769e-18,0.08160687439987982,0.09327589503263892,0.2,0.0,4.13723130256101e-18
0.14836422783852998,0.16632831380700336,0.5012028675722671,3.0233715448871597e-18,0.037890039207607855,0.2,0.0,0.06416169946297046,0.17900887150914518,0.10110120077885124,0.04013280816936176,0.0,0.08281387958275997,0.09489150128930345,0.2,2.1094120291637756e-18,3.2950915150112217e-18
0.1492925051269273,0.16704791877559852,0.5046007501605599,0.0,0.03948238246484131,0.2,6.39206836597145e-19,0.05982511989882339,0.18257919665468955,0.10109870821859751,0.03647826404363026,0.0,0.08402584772623042,0.09651048099318757,0.2,5.687630696931453e-18,0.0
0.1502207824154029,0.16778452357828194,0.5079180165007418,0.0,0.04108147633660725,0.2,1.5730177115179842e-18,0.05547905756350879,0.1861197608909185,0.1011248399717189,0.03281708983840209,0.0,0.08526502097011993,0.0981127544287246,0.2,4.6925113119988186e-18,1.339938492486893e-17
0.15114905970380613,0.16853790543054,0.5111553954805198,0.0,0.0426954916316939,0.2,1.8437305944577732e-19,0.05113332524007548,0.18966042217272824,0.10113281236343916,0.029166006200312778,4.1215737727451415e-18,0.08648580777148886,0.09972613462026148,0.2,7.601292260270175e-18,0.0
0.15207733699221798,0.16930783997663182,0.5143136726818827,2.124447750785239e-18,0.04425630675340235,0.2,0.0,0.04679847197483836,0.19324899793696265,0.10118267361764317,0.025483692423256266,0.0,0.08770349289518141,0.10132636439871574,0.2,9.505257152272415e-19,0.0
0.15300561428064982,0.1700941026323905,0.5173936833709553,1.3643486850695095e-18,0.045854324572869934,0.2,4.625192764051478e-18,0.042461025568664254,0.19679836106523546,0.1011955642849794,0.0218172354144476,2.4256852537228187e-18,0.08891970608155997,0.10295378301224334,0.2,7.481975327625697e-18,4.764604347506408e-18
0.1539338915690707,0.17089649160394169,0.5203962394686132,0.0,0.047656321628850015,0.19999999999999998,3.398637064194916e-18,0.03805493920199379,0.2,0.10125525690517181,0.018148045178589957,0.0,0.09019727517704319,0.10468816190835127,0.2,1.0179961101398434e-17,0.0
0.1548621688575119,0.17171771136604536,0.5233133387502206,4.145829863282166e-18,0.05121408145407857,0.2,8.277529417777792e-19,0.03306148378251731,0.2,0.10180661923889193,0.014351481355742815,8.815704148810302e-19,0.09217991731451346,0.1073864168542558,0.2,0.0,3.993532949935735e-19
0.1557904461459764,0.17255952101877017,0.5261398826906842,5.891601981894868e-18,0.05478080333116825,0.2,0.0,0.028064953404931526,0.2,0.1023529883955182,0.010566209802901171,9.721025290091657e-19,0.09417138773447586,0.11006365733100498,0.2,0.0,0.0
0.15671872343432872,0.1734216206499758,0.5288770978530324,1.7309948326535695e-17,0.0583379644663444,0.2,0.0,0.0230552130446881,0.2,0.10291924241710651,0.006781913859644325,2.902155742401701e-18,0.0961542762309199,0.11275138998129658,0.2,0.0,1.829100930825307e-18
0.15764700072279536,0.17430370888085933,0.5315262728352026,3.314336348165303e-18,0.06190400124226486,0.2,6.516604860758778e-18,0.01805831682798944,0.2,0.10347483194885194,0.002985786436598295,0.0,0.09810979964870314,0.1154672638955923,0.2,7.238204367170115e-19,1.5753016159287004e-17
0.15857527801120083,0.17520562830727698,0.5340883104913033,2.44220264840101e-18,0.065524034155374,0.2,0.0,0.012411433367234683,0.2,0.10390328516162975,7.404367844134923e-18,0.0,0.10001491078227134,0.11814633653349031,0.2,1.3531166904725246e-18,5.0858050494178064e-18
0.15950355529959395,0.1761309191476742,0.5365528991554227,3.521149090928426e-18,0.06936841882248457,0.2,5.9735699268529245e-18,0.0043463255313534585,0.2,0.10391596880054443,0.0,0.0,0.10165367229221564,0.12071561455340196,0.2,0.0,0.0
0.160431832587621,0.17709208064453993,0.53888255330385,4.076279879418892e-19,0.07636227566331832,0.2,1.7715407213076004e-18,0.0,0.2,0.0975705892647712,0.0,1.7492737538749253e-18,0.10449564905315062,0.12157148601875985,0.2,0.0,5.366557957757292e-18
0.16136010987644472,0.17816642145662076,0.5408432693918483,0.0,0.08706164885703008,0.19999999999999998,0.0,1.8300976482834813e-17,0.2,0.0838064508013337,0.0,0.0,0.10871490132691641,0.12041699901471974,0.2,7.399991424346872e-18,1.6940254391103758e-17
0.16228838716488236,0.17936687463977993,0.542398853524461,1.565553947187002e-17,0.09775619378088955,0.2,2.7127389833226716e-19,0.0,0.19999999999999998,0.07004128680023838,0.0,0.0,0.11294270658140124,0.11925981283747086,0.2,6.603709925997964e-18,2.501680252980964e-18
0.16321666445356872,0.18069092664091063,0.5435616844710522,3.3833442526239716e-18,0.10844942138494425,0.2,1.556234569268798e-18,0.0,0.2,0.05627505630567973,1.866084057390448e-17,0.0,0.11717121212294812,0.11810431018642781,0.2,9.458466230341205e-18,6.943541717569248e-18
0.16414494174172942,0.18213588193989186,0.5443460162037101,2.8042157297762076e-18,0.11914493007932302,0.19999999999999998,0.0,0.0,0.2,0.042510193391192205,0.0,2.4390261619115537e-18,0.12139751019320474,0.11694736633628022,0.19999999999999998,0.0,0.0
0.16507321903014258,0.183698887525988,0.5447676922702385,1.463778403604443e-17,0.12983938348825458,0.2,4.0050613612731036e-18,0.0,0.2,0.028744894547850668,0.0,0.0,0.1256252379637699,0.11579048400012479,0.19999999999999998,0.0,0.0
0.1660014963185715,0.1853769573999977,0.544843856189932,0.0,0.14053379782708164,0.2,0.0,4.414681499072142e-18,0.2,0.014979510786111865,0.0,0.0,0.12985287587193814,0.11463381551486833,0.2,0.0,0.0
0.16692977360704714,0.1871669967181354,0.5445926653433913,1.8524664982204036e-17,0.15122665855330683,0.19999999999999998,7.435209251940833e-18,5.4864785125979605e-18,0.2,0.0012127187840748135,1.1180157904378468e-18,4.991031629327762e-18,0.13408102731824034,0.11347959534437785,0.2,0.0,1.8479041011578723e-17
0.16785805089539124,0.1891961860758964,0.5436581626129057,1.986742443784188e-17,0.17358122624717337,0.2,0.0,0.0,0.2,1.3789042188549775e-17,7.861378835702328e-18,0.0,0.1385726405913882,0.08784613316143854,0.2,1.6668870937541412e-18,1.9753756293456744e-17
0.16878632818429817,0.19163665124431295,0.5415786985965617,2.7075338665490405e-17,0.19706214762818383,0.2,8.43886420687364e-19,0.0,0.2,2.1527185451662357e-18,0.0,7.356000115261983e-18,0.1430900645074658,0.05984778786435047,0.2,0.0,2.8190753806370665e-18
0.1697146054722806,0.1951121517862816,0.5366893067069496,0.0,0.19999999999999998,0.19369739787037396,0.0,7.035930275922358e-18,0.19999999999999998,1.0943546193321879e-16,2.5464213567547558e-18,0.0,0.19120425940457245,0.015098342725053622,0.2,0.0,0.0
0.17064288276070505,0.20614983587749514,0.5124567880979711,0.0,0.2,0.03156695630438777,0.0,0.0,0.2,1.1262782983015811e-16,0.0,2.541629110778494e-17,0.19999999999999998,0.16843304369561227,0.19999999999999996,2.3171261383045493e-16,6.539091201334758e-17
